NODE_INDEX,SITEID,MOD_CELL_ID,CELLNAME,SITENAME,SITE_TYPE,REGION,KABUPATEN,KECAMATAN,LAC_TAC,ENODEB_ID,GNB_ID,RNC_ID,LONGITUDE,LATITUDE,TECHNOLOGY,BAND,ANTENNA_MODEL,ANTENNA_HEIGHT,AZIMUTH,AZIMUTH_SIN,AZIMUTH_COS,MT,ET,HORIZONTAL_BEAM_WIDTH,VENDOR,FLAG_PROCESS,FLAG_PULL,RET_NONRET,DATE,TOTAL_SUCCESS_CALLS,TOTAL_DROP_CALLS,TOTAL_BLOCK_CALLS,TOTAL_CSFB_CALLS,TOTAL_SETUP_FAIL_CALLS,TOTAL_CALLS,CELL_SUCCESS_RATE,CELL_DROP_RATE,CELL_BLOCK_RATE,CELL_AVG_RSRP,CELL_P10_RSRP,CELL_P90_RSRP,CELL_AVG_RSRQ,CELL_AVG_TA,CELL_P90_TA,CELL_AVG_DL_THROUPUT,CELL_AVG_UL_THROUPUT,CELL_TOTAL_DL_VOLUME,CELL_TOTAL_UL_VOLUME,CELL_TOTAL_PING_PONG_HO_COUNT,CELL_CSFB_RATE,CELL_PINGPONG_RATE,SETUP_FAIL_CALL_FLAG,OUT_HO_SUM,OUT_EDGE_COUNT,OUT_NEIGHBOR_COUNT,IN_HO_SUM,IN_EDGE_COUNT,IN_NEIGHBOR_COUNT,HO_TOTAL,OUT_IN_RATIO
456,SiteID_158,ModCell_457,Cell_457,SiteName_182,Macro,Region_1,District_1,SubDistrict_4,1002,50157,,,61.686652,8.951181,4G,1800.0,APE4516R1v06,17.0,17.0,0.29237170472273677,0.9563047559630354,2.0,6.0,60,HUAWEI,F,P,RET,2025-09-14,257807,46,0,315,0,258168,0.9986016857240246,0.0001781785504012,0.0,-97.83323191709874,-108.8332977294922,-84.5238037109375,-13.206951781835382,44.45279148191925,76.80000305175781,3373.22478007426,1399.50764712237,209208672.42111683,25220940.903901458,7721056629.0,0.001220135725574,29907.10168959747,0,31882.0,249.0,249.0,49262.0,218.0,218.0,81144.0,0.6471997239307391
457,SiteID_159,ModCell_458,Cell_458,SiteName_183,Macro,Region_1,District_1,SubDistrict_1,1000,50158,,,61.69338700000001,8.988346,4G,2100.0,APE4517R0v06,19.9,177.0,0.05233595624294381,-0.9986295347545738,2.0,6.0,60,HUAWEI,F,P,RET,2025-09-14,292577,99,0,377,0,293053,0.9983757204328229,0.0003378228511566,0.0,-94.01307868244834,-106.0,-80.0,-10.266041389503902,48.41947457906,80.0,4104.823119712686,1260.6350771892733,196811819.7608302,18287662.387900773,15151003360.0,0.0012864567160206,51700.55710059273,0,92534.0,247.0,247.0,75453.0,243.0,243.0,167987.0,1.2263763352506163
458,SiteID_81,ModCell_459,Cell_459,SiteName_87,Massive MIMO,Region_1,District_1,SubDistrict_2,1003,50080,,,61.682363,8.939645,4G,2300.0,APE4517R0v06,25.7,267.0,-0.9986295347545738,-0.052335956242944306,2.0,3.0,120,HUAWEI,F,P,RET,2025-09-14,28474,23,0,77,2,28576,0.9964305711086228,0.0008048712206047,0.0,-83.97060073396527,-99.21420288085938,-69.94730377197266,-10.74397394474917,24.01931812936194,54.400001525878906,6835.103796142957,1716.9807672042814,64908885.365401804,6602842.304000008,824857275.0,0.0026945688689809,28865.386163213887,1,9896.0,299.0,299.0,30440.0,159.0,159.0,40336.0,0.3251207253375381
459,SiteID_81,ModCell_460,Cell_460,SiteName_87,Massive MIMO,Region_1,District_1,SubDistrict_2,1003,50080,,,61.682363,8.939645,4G,2300.0,APE4517R0v06,25.7,7.0,0.12186934340514748,0.992546151641322,2.0,3.0,120,HUAWEI,F,P,RET,2025-09-14,77451,63,0,159,1,77674,0.997129026443855,0.0008110822154131,0.0,-87.28568534891346,-98.42849731445312,-73.95230102539062,-13.126100540019936,43.76438860385991,70.85710144042969,4093.8892128858815,1555.1838541193065,61955212.5769024,10571061.872400032,2109020849.0,0.0020470170198522,27152.211151736745,1,40969.0,461.0,461.0,51407.0,484.0,484.0,92376.0,0.796957671957672
460,SiteID_108,ModCell_461,Cell_461,SiteName_122,Macro,Region_1,District_1,SubDistrict_4,1002,50108,,,61.673342,8.951485,4G,1800.0,APE4516R1v06,21.4,267.0,-0.9986295347545738,-0.052335956242944306,3.0,7.0,65,HUAWEI,F,P,RET,2025-09-14,132836,32,0,210,0,133078,0.998181517606216,0.0002404604818226,0.0,-90.49345291486952,-101.09519958496094,-79.6666030883789,-12.491083505218546,35.89698901028758,64.0,5345.443123542575,1909.6863637407275,92840204.49440987,9213438.742900196,4485234458.0,0.0015780219119614,33703.80121432543,0,53817.0,407.0,407.0,32477.0,365.0,365.0,86294.0,1.65706016380319
461,SiteID_108,ModCell_462,Cell_462,SiteName_122,Massive MIMO,Region_1,District_1,SubDistrict_4,1002,50108,,,61.673342,8.951485,4G,2300.0,APE4516R1v06,21.4,27.0,0.45399049973954675,0.8910065241883679,2.0,7.0,120,HUAWEI,F,P,RET,2025-09-14,79453,104,0,112,0,79669,0.997288782336919,0.0013054010970389,0.0,-92.25183689349323,-102.3332977294922,-79.57140350341797,-11.188799959486024,40.42870157433179,80.0,4268.52989660283,1479.057829394798,76280232.70370284,8707069.201500216,2669975177.0,0.0014058165660419,33513.35120310284,0,28810.0,217.0,217.0,73129.0,293.0,293.0,101939.0,0.3939696431013264
462,SiteID_109,ModCell_463,Cell_463,SiteName_184,Macro,Region_1,District_1,SubDistrict_1,1003,50109,,,61.698299,8.938748,4G,900.0,K80010123,22.4,27.0,0.45399049973954675,0.8910065241883679,3.0,4.0,120,HUAWEI,F,P,RET,2025-09-14,16352,33,0,56,0,16441,0.9945867039717778,0.0020071771790037,0.0,-101.47239280827368,-112.55549621582033,-88.0,-10.984048540390187,75.32386216244912,96.0,4421.604764023732,883.5400769932882,53641415.59870089,5115260.58270001,778939815.0,0.0034061188492184,47377.88546925369,0,4860.0,169.0,169.0,20030.0,228.0,228.0,24890.0,0.2426738555239379
463,SiteID_44,ModCell_464,Cell_464,SiteName_47,Macro,Region_1,District_1,SubDistrict_4,1002,50044,,,61.66469800000001,8.95968,4G,1800.0,AQU4518R21v06,25.2,87.0,0.9986295347545738,0.052335956242943966,2.0,6.0,65,HUAWEI,F,P,RET,2025-09-14,214248,39,0,385,0,214672,0.9980248937914586,0.0001816725050309,0.0,-94.25744066878477,-107.81809997558594,-77.6666030883789,-11.391427811082202,45.1869108905399,96.0,3792.5900060399854,1420.6114053181268,159387796.79501805,21284471.425501008,10536645488.0,0.0017934337035104,49082.53283148245,0,72522.0,402.0,402.0,38554.0,350.0,350.0,111076.0,1.8810271041369475
464,SiteID_46,ModCell_465,Cell_465,SiteName_49,LTE 8T8R,Region_1,District_1,SubDistrict_2,1003,50046,,,61.685373000000006,8.937735,4G,2100.0,AQU4518R21v06,33.0,252.0,-0.9510565162951535,-0.30901699437494756,3.0,8.0,60,HUAWEI,F,P,RET,2025-09-14,222529,68,0,3745,5,226347,0.98313209364383,0.0003004236857568,0.0,-94.41637234506064,-104.0,-83.8666000366211,-12.981810611753218,37.22895771802884,64.0,4853.909055332111,2248.086812097959,120593352.8916255,41169012.28320968,6163138806.0,0.0165453926935192,27228.718763668174,1,65270.0,559.0,559.0,60977.0,447.0,447.0,126247.0,1.0704024402243433
465,SiteID_46,ModCell_466,Cell_466,SiteName_49,LTE 8T8R,Region_1,District_1,SubDistrict_2,1003,50046,,,61.685373000000006,8.937735,4G,2100.0,AQU4518R21v06,33.0,12.0,0.20791169081775934,0.9781476007338057,3.0,8.0,60,HUAWEI,F,P,RET,2025-09-14,224075,70,0,461,8,224614,0.9976003276732528,0.0003116457567204,0.0,-92.977959954122,-102.0,-83.17559814453125,-13.76971524646815,47.68175274142712,94.0,4951.314611586734,2168.5156923423574,111389903.3775247,20767167.978500083,6061114434.0,0.0020524099121158,26984.57991932827,1,70706.0,616.0,616.0,63491.0,513.0,513.0,134197.0,1.1136363636363635
466,SiteID_160,ModCell_467,Cell_467,SiteName_185,Macro,Region_1,District_1,SubDistrict_5,1002,50159,,,61.660727,8.975446,4G,1800.0,TBXLHA-6565C-VTM,27.8,127.0,0.7986355100472927,-0.6018150231520484,4.0,5.0,65,HUAWEI,F,P,RET,2025-09-14,366831,35,0,306,0,367172,0.9990712799450938,9.532317279095356e-05,0.0,-85.08466533105347,-100.0,-69.75,-9.48514194285114,37.462178210569405,80.0,4372.14550689216,1642.54782722804,147980143.200518,16167356.75140037,9285165553.0,0.0008333968821151,25288.32686860654,0,43340.0,337.0,337.0,39154.0,353.0,353.0,82494.0,1.1069084408121568
467,SiteID_160,ModCell_468,Cell_468,SiteName_185,Macro,Region_1,District_1,SubDistrict_5,1002,50159,,,61.660727,8.975446,4G,1800.0,TBXLHA-6565C-VTM,27.8,247.0,-0.9205048534524403,-0.3907311284892738,4.0,5.0,65,HUAWEI,F,P,RET,2025-09-14,349468,49,0,289,0,349806,0.9990337501357897,0.0001400776430364,0.0,-91.19708282587956,-104.0,-76.06659698486328,-9.918841666896748,41.77695353113077,68.0,4812.541133136125,1568.487189435071,184366625.93241844,16537037.858300751,9072710525.0,0.000826172221174,25936.406250893357,0,54818.0,299.0,299.0,37601.0,284.0,284.0,92419.0,1.457874581139301
468,SiteID_160,ModCell_469,Cell_469,SiteName_185,Macro,Region_1,District_1,SubDistrict_5,1002,50159,,,61.660727,8.975446,4G,1800.0,TBXLHA-6565C-VTM,27.8,7.0,0.12186934340514748,0.992546151641322,4.0,5.0,65,HUAWEI,F,P,RET,2025-09-14,339066,46,0,283,0,339395,0.9990306280292874,0.0001355352907379,0.0,-90.29399389651,-102.0,-77.25,-9.113345992488409,32.21688953428795,64.0,5108.443960559075,1585.186343613562,170043288.14101857,17974958.695300825,8668538750.0,0.0008338366799746,25541.150429440622,0,51520.0,243.0,243.0,34279.0,264.0,264.0,85799.0,1.502946324387398
469,SiteID_47,ModCell_470,Cell_470,SiteName_51,Macro,Region_1,District_1,SubDistrict_6,1003,50047,,,61.687681000000005,8.918509,4G,2100.0,Asi4518R42v06,17.3,62.0,0.8829475928589269,0.46947156278589086,5.0,5.0,90,HUAWEI,F,P,RET,2025-09-14,212118,38,0,300,0,212456,0.9984090823511692,0.0001788605640697,0.0,-96.91501246038392,-106.0,-87.0,-12.65634959309841,51.49495949717144,96.0,3621.797549014245,1462.3143589604738,161259997.18411908,16343382.382500838,6192172476.0,0.001412057084761,29145.670049327862,0,31028.0,212.0,212.0,41515.0,88.0,88.0,72543.0,0.7473985933134213
470,SiteID_161,ModCell_471,Cell_471,SiteName_186,Macro,Region_1,District_1,SubDistrict_3,1002,50160,,,61.648948999999995,8.965683,4G,900.0,APE4517R0v06,28.1,177.0,0.05233595624294381,-0.9986295347545738,2.0,5.0,120,HUAWEI,F,P,RET,2025-09-14,57530,120,0,131,0,57781,0.9956560114916668,0.00207680725498,0.0,-102.77105039328946,-112.72219848632812,-93.73770141601562,-12.519911281210172,70.90254570703753,88.0,3290.2694365238904,760.8160329645883,83229926.87710539,9538045.83360007,1242916489.0,0.0022671812533531,21510.816514079022,0,9360.0,120.0,120.0,50709.0,174.0,174.0,60069.0,0.1845986984815618
471,SiteID_161,ModCell_472,Cell_472,SiteName_186,Macro,Region_1,District_1,SubDistrict_3,1002,50160,,,61.648948999999995,8.965683,4G,900.0,APE4517R0v06,28.1,287.0,-0.9563047559630354,0.2923717047227367,2.0,5.0,120,HUAWEI,F,P,RET,2025-09-14,12357,19,0,62,0,12438,0.9934876989869754,0.0015275767808329,0.0,-98.63537998601235,-110.58820343017578,-80.69950103759766,-11.499711258519902,54.25608905926762,90.6666030883789,3821.8219048527462,1008.6550530978874,31794346.52920029,2407475.53159998,321523669.0,0.0049847242321916,25850.110065927,0,4025.0,81.0,81.0,12162.0,71.0,71.0,16187.0,0.3310038641782455
472,SiteID_161,ModCell_473,Cell_473,SiteName_186,Macro,Region_1,District_1,SubDistrict_3,1002,50160,,,61.648948999999995,8.965683,4G,900.0,APE4517R0v06,28.1,57.0,0.838670567945424,0.5446390350150271,2.0,5.0,120,HUAWEI,F,P,RET,2025-09-14,24476,81,0,174,0,24731,0.9896890542234442,0.0032752415996118,0.0,-98.66276819316198,-111.0,-83.33329772949219,-12.107452624961766,54.37483346864432,83.19999694824219,3956.7000281273463,1146.3261283030176,56455917.48790144,6613644.796400014,622731391.0,0.0070357041769439,25180.194533176986,0,10156.0,136.0,136.0,20066.0,169.0,169.0,30222.0,0.5061543828175612
473,SiteID_72,ModCell_474,Cell_474,SiteName_78,Macro,Region_1,District_1,SubDistrict_6,1003,50071,,,61.674651000000004,8.921809,4G,1800.0,ADU451816v02,42.5,17.0,0.29237170472273677,0.9563047559630354,2.0,4.0,65,HUAWEI,F,P,RET,2025-09-14,206678,74,0,353,0,207105,0.9979382438859516,0.0003573066801863,0.0,-96.68345337407696,-110.9000015258789,-83.0,-8.84481472155044,53.44391085947984,96.0,4178.848647277151,1366.8114348124125,163587504.8641161,17108110.951100737,9920697209.0,0.001704449433862,47901.77547137925,0,30395.0,224.0,224.0,18436.0,164.0,164.0,48831.0,1.6486413190866194
474,SiteID_72,ModCell_475,Cell_475,SiteName_78,Macro,Region_1,District_1,SubDistrict_6,1003,50071,,,61.674651000000004,8.921809,4G,2100.0,ADU451816v02,42.5,157.0,0.39073112848927377,-0.9205048534524404,2.0,3.0,60,HUAWEI,F,P,RET,2025-09-14,135536,18,0,289,0,135843,0.9977400381322556,0.000132505907555,0.0,-95.20840856694316,-106.5,-84.33329772949219,-10.196997065940888,50.39589044439673,96.0,3646.7653799903487,1481.6445693221117,160345604.18301556,15488698.23350053,7165930661.0,0.0021274559601893,52751.56365068498,0,21719.0,302.0,302.0,26916.0,234.0,234.0,48635.0,0.8069249916409704
475,SiteID_72,ModCell_476,Cell_476,SiteName_78,Macro,Region_1,District_1,SubDistrict_6,1003,50071,,,61.674651000000004,8.921809,4G,2100.0,ADU451816v02,42.5,247.0,-0.9205048534524403,-0.3907311284892738,2.0,3.0,60,HUAWEI,F,P,RET,2025-09-14,124837,20,0,183,0,125040,0.9983765195137556,0.0001599488163787,0.0,-94.8029495919582,-103.3332977294922,-86.71420288085938,-9.406780544136932,45.6484483318257,80.0,4907.604424210549,1550.9573600869894,116752332.1280122,14737169.828300342,6275749447.0,0.0014635316698656,50189.934796865,0,23526.0,180.0,180.0,33489.0,125.0,125.0,57015.0,0.70250821140639
476,SiteID_49,ModCell_477,Cell_477,SiteName_187,Easy Macro,Region_1,District_1,SubDistrict_3,1000,50049,,,61.647544,8.985103,4G,1800.0,ASI4518R42V06,21.4,137.0,0.6819983600624986,-0.7313537016191705,2.0,5.0,90,HUAWEI,F,P,RET,2025-09-14,35334,5,0,399,0,35738,0.988695506183894,0.0001399071016844,0.0,-83.82504698035899,-102.44960021972656,-68.0,-11.84335588687708,25.44939977028162,64.0,4661.344440969212,1486.613007845803,37172024.82160088,3406457.3252999284,1033351209.0,0.0111645867144216,28914.63453466898,0,14982.0,150.0,150.0,6602.0,113.0,113.0,21584.0,2.26912009692564
477,SiteID_162,ModCell_478,Cell_478,SiteName_188,Macro,Region_1,District_1,SubDistrict_6,1003,50161,,,61.671163,8.934646,4G,2100.0,TBXLHA-6565C-VTM,36.4,157.0,0.39073112848927377,-0.9205048534524404,2.0,4.0,60,HUAWEI,F,P,RET,2025-09-14,420739,140,0,551,0,421430,0.9983603445412048,0.0003322022637211,0.0,-84.59903156829147,-97.21050262451172,-72.94730377197266,-9.580923479070606,26.67153538464565,53.02849960327149,3815.892819627844,1962.511031887609,274065458.4547365,46806364.48012275,17304351012.0,0.0013074531950739,41061.03270293999,0,98334.0,398.0,398.0,91923.0,341.0,341.0,190257.0,1.0697423958922587
478,SiteID_162,ModCell_479,Cell_479,SiteName_188,Macro,Region_1,District_1,SubDistrict_6,1003,50161,,,61.671163,8.934646,4G,2100.0,TBXLHA-6565C-VTM,36.4,237.0,-0.838670567945424,-0.544639035015027,2.0,4.0,60,HUAWEI,F,P,RET,2025-09-14,168074,65,0,336,0,168475,0.9976198248998368,0.000385813918979,0.0,-89.02343240554794,-102.8666000366211,-76.05879974365234,-10.098265986951317,33.89158474947061,80.0,4059.298479766912,1520.315138214998,181711573.2325185,18164087.57520026,6639857152.0,0.0019943611811841,39411.52783499035,0,45709.0,199.0,199.0,24470.0,166.0,166.0,70179.0,1.8679252993339053
479,SiteID_163,ModCell_480,Cell_480,SiteName_189,Macro,Region_1,District_1,SubDistrict_1,1004,50162,,,61.701221,8.980679,4G,2100.0,ASI4518R42v06,28.1,177.0,0.05233595624294381,-0.9986295347545738,4.0,0.0,60,HUAWEI,F,P,RET,2025-09-14,144443,7,0,134,0,144584,0.9990247883583244,4.84147623526808e-05,0.0,-90.629058155971,-100.61530303955078,-81.0,-10.02368987522286,30.16098741363836,48.0,5427.56500608772,1755.085566529786,167536251.63431364,13454267.240000453,3310484153.0,0.0009267968793227,22896.61479140154,0,7279.0,121.0,121.0,12802.0,86.0,86.0,20081.0,0.5686167304537999
480,SiteID_163,ModCell_481,Cell_481,SiteName_189,Macro,Region_1,District_1,SubDistrict_1,1004,50162,,,61.701221,8.980679,4G,2100.0,ASI4518R42v06,28.1,272.0,-0.9993908270190958,0.03489949670250128,4.0,0.0,60,HUAWEI,F,P,RET,2025-09-14,242444,28,0,251,0,242723,0.9988505415638402,0.0001153578358869,0.0,-91.62017749596792,-102.94110107421876,-80.57140350341797,-12.009818096044157,36.17286579579004,64.0,5144.940021366528,1913.817858285812,301543386.22639894,24603929.710702363,5763188948.0,0.0010341006002727,23743.89303032675,0,13558.0,142.0,142.0,18419.0,150.0,150.0,31977.0,0.7361020629750271
481,SiteID_164,ModCell_482,Cell_482,SiteName_190,Macro,Region_1,District_1,SubDistrict_6,1001,50163,,,61.721301000000004,8.881109,4G,1800.0,ATR45170V13,25.2,57.0,0.838670567945424,0.5446390350150271,2.0,4.0,90,HUAWEI,F,P,RET,2025-09-14,239120,20,0,373,0,239513,0.9983591704834394,8.350277437967876e-05,0.0,-94.59625220038464,-105.0,-83.91300201416016,-11.123910693823127,52.76433010523977,80.0,5128.701491533478,1680.4845056019235,248272844.6399248,27985280.620802466,7240937265.0,0.001557326742181,30231.91753683516,0,14934.0,36.0,36.0,13059.0,40.0,40.0,27993.0,1.1435681470137826
482,SiteID_51,ModCell_483,Cell_483,SiteName_55,Macro,Region_1,District_1,SubDistrict_5,1000,50051,,,61.647668,9.020664,4G,2100.0,ASI4518R42v06,39.8,118.0,0.8829475928589269,-0.4694715627858909,2.0,4.0,60,HUAWEI,F,P,RET,2025-09-14,25762,8,0,71,0,25841,0.9969428427692428,0.0003095855423551,0.0,-93.17600951330022,-102.49199676513672,-85.77770233154297,-12.602422582554672,52.40004477932687,90.6666030883789,5409.078428030523,1642.137268304445,30855434.88670047,2760003.777099955,346423849.0,0.0027475716884021,13405.976897178902,0,9476.0,133.0,133.0,8163.0,140.0,140.0,17639.0,1.160828025477707
483,SiteID_51,ModCell_484,Cell_484,SiteName_55,Macro,Region_1,District_1,SubDistrict_5,1000,50051,,,61.647668,9.020664,4G,2100.0,ASI4518R42v06,39.8,268.0,-0.9993908270190958,-0.03489949670250076,2.0,4.0,60,HUAWEI,F,P,RET,2025-09-14,314969,21,0,383,0,315373,0.998718977211112,6.65878182342813e-05,0.0,-95.85692267626212,-105.04000091552734,-86.0,-11.632294176184832,53.41178969473864,80.0,5024.23172403591,1990.9621644011488,355412639.5516552,27122394.521503106,3231982293.0,0.0012144349706537,10248.126164890464,0,10793.0,144.0,144.0,17999.0,167.0,167.0,28792.0,0.5996666666666667
484,SiteID_51,ModCell_485,Cell_485,SiteName_55,Macro,Region_1,District_1,SubDistrict_5,1000,50051,,,61.647668,9.020664,4G,2100.0,ASI4518R42v06,39.8,358.0,-0.034899496702500823,0.9993908270190958,2.0,4.0,60,HUAWEI,F,P,RET,2025-09-14,91883,11,0,251,0,92145,0.9971566552715828,0.0001193770687503,0.0,-96.1980596972182,-104.0,-88.33329772949219,-12.778882969981442,66.33323412208962,96.0,5888.630867555848,1536.8747206995558,119181130.91270933,11169421.771900238,1120233586.0,0.0027239676596668,12157.291073850996,0,4088.0,102.0,102.0,10215.0,74.0,74.0,14303.0,0.4002545027407987
485,SiteID_165,ModCell_486,Cell_486,SiteName_191,Macro,Region_1,District_1,SubDistrict_5,1002,50164,,,61.6638,8.995885000000001,4G,2300.0,ASI4518R42V06,39.8,27.0,0.45399049973954675,0.8910065241883679,2.0,4.0,90,HUAWEI,F,P,RET,2025-09-14,2,0,0,0,0,2,1.0,0.0,0.0,-106.94229888916016,-110.38459777832033,-103.5,-12.201900005340576,88.0,96.0,874.34895,421.875,1.2254,0.4746,53882.0,0.0,26941.0,0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0
486,SiteID_166,ModCell_487,Cell_487,SiteName_192,Macro,Region_1,District_1,SubDistrict_1,1002,50165,,,61.692564,8.966762,4G,1800.0,APE4516R1v06,25.7,177.0,0.05233595624294381,-0.9986295347545738,0.0,3.0,60,HUAWEI,F,P,RET,2025-09-14,154386,14,0,141,0,154541,0.9989970299143917,9.05908464420445e-05,0.0,-87.32232760496282,-100.6144027709961,-75.23069763183594,-8.967025188768085,29.86177431272692,64.0,4217.878615973492,1901.135965537692,130801867.36851496,13268175.918300536,2966259453.0,0.0009123792391663,19193.996758141853,0,19170.0,124.0,124.0,13476.0,98.0,98.0,32646.0,1.422497588484084
487,SiteID_166,ModCell_488,Cell_488,SiteName_192,Macro,Region_1,District_1,SubDistrict_1,1002,50165,,,61.692564,8.966762,4G,1800.0,APE4517R0v06,25.7,247.0,-0.9205048534524403,-0.3907311284892738,0.0,5.0,65,HUAWEI,F,P,RET,2025-09-14,231042,59,0,312,0,231413,0.9983968057110016,0.0002549554260132,0.0,-93.57217255913244,-105.8823013305664,-80.25,-9.983366223340322,37.97547251817016,64.0,3094.8018398409117,1442.4066647386785,174433231.16492486,18355033.47020066,4485645688.0,0.0013482388629852,19383.72385302468,0,37845.0,225.0,225.0,52776.0,277.0,277.0,90621.0,0.717092672944654
488,SiteID_54,ModCell_489,Cell_489,SiteName_59,Macro,Region_1,District_1,SubDistrict_1,1002,50054,,,61.695890999999996,8.957949,4G,2100.0,ASI4518R10V06,42.5,297.0,-0.891006524188368,0.45399049973954664,2.0,4.0,90,HUAWEI,F,P,RET,2025-09-14,184314,84,0,289,0,184687,0.9979803667827188,0.0004548235663582,0.0,-94.46013859779188,-105.53230285644533,-83.5625,-10.400585794618998,58.42240902520136,92.0,3892.33396484268,1511.823155192226,147189492.61121762,15957919.14070015,3462689574.0,0.0015648096509229,18748.962157596365,0,91156.0,357.0,357.0,43305.0,382.0,382.0,134461.0,2.104950815129543
489,SiteID_167,ModCell_490,Cell_490,SiteName_193,Macro,Region_1,District_1,SubDistrict_1,1000,50166,,,61.690554999999996,8.991643,4G,1800.0,APE4516R1v06,28.1,217.0,-0.6018150231520484,-0.7986355100472928,2.0,4.0,65,HUAWEI,F,P,RET,2025-09-14,190486,29,0,412,0,190927,0.9976902166796734,0.000151890513128,0.0,-91.18560183797308,-102.68419647216795,-80.75,-10.842013176965766,34.427320103770604,64.0,5869.4479839924825,1563.5582904701514,283676383.0459162,29069435.099301595,2861422678.0,0.0021578928071985,14986.998580609345,0,26956.0,166.0,166.0,16606.0,123.0,123.0,43562.0,1.6232311675799362
490,SiteID_55,ModCell_491,Cell_491,SiteName_60,Macro,Region_1,District_1,SubDistrict_4,1002,50055,,,61.670075000000004,8.947148,4G,2100.0,ADU451816v02,20.5,117.0,0.8910065241883679,-0.4539904997395467,2.0,4.0,60,HUAWEI,F,P,RET,2025-09-14,226416,63,0,392,0,226871,0.9979944549986556,0.0002776908463399,0.0,-83.42637351188608,-99.42849731445312,-67.24240112304688,-10.663274733292202,19.433522730861203,37.33330154418945,5746.569514503825,2045.2343473499584,130156789.67232227,19910668.53350121,8651380729.0,0.0017278541550043,38133.47994675388,0,69069.0,367.0,367.0,64588.0,387.0,387.0,133657.0,1.0693771385220394
491,SiteID_55,ModCell_492,Cell_492,SiteName_60,Macro,Region_1,District_1,SubDistrict_4,1002,50055,,,61.670075000000004,8.947148,4G,2100.0,ADU451816v02,20.5,257.0,-0.9743700647852351,-0.22495105434386525,2.0,4.0,60,HUAWEI,F,P,RET,2025-09-14,282006,80,0,2389,0,284475,0.9913208542051148,0.0002812197908427,0.0,-90.1683714720725,-106.44439697265624,-72.42849731445312,-11.5974175280705,19.344431193101933,32.0,6016.742991017112,2000.419025449976,175252250.01192528,29352166.57410241,11342497320.0,0.0083979260040425,39871.68404956499,0,61742.0,343.0,343.0,71590.0,359.0,359.0,133332.0,0.862440809598972
492,SiteID_55,ModCell_493,Cell_493,SiteName_60,Macro,Region_1,District_1,SubDistrict_4,1002,50055,,,61.670075000000004,8.947148,4G,2100.0,ADU451816v02,20.5,27.0,0.45399049973954675,0.8910065241883679,2.0,4.0,60,HUAWEI,F,P,RET,2025-09-14,224690,62,0,1278,1,226031,0.9940671854745587,0.0002742986581486,0.0,-92.51663307016008,-105.27269744873048,-80.125,-12.85736808069672,28.155293281222463,56.0,5014.730816175374,1844.3682603062075,173152039.7846187,25305051.25440099,8572674259.0,0.0056540916953869,37926.98461273011,1,37288.0,257.0,257.0,35534.0,236.0,236.0,72822.0,1.0493597861263544
